Outlet_ID,Maximum_Monthly_Liters
OUT_15382,300.82
OUT_15383,140.44
OUT_15384,112.49
OUT_15385,113.34
OUT_15386,118.37
OUT_15387,301.91
OUT_15388,164.75
OUT_15389,112.38
OUT_15390,979.29
OUT_15391,354.59
OUT_15392,303.1
OUT_15393,139.18
OUT_15394,146.41
OUT_15395,108.98
OUT_15396,108.99
OUT_15397,995.78
OUT_15398,946.07
OUT_15399,939.01
OUT_15400,1014.86
OUT_15401,106.68
OUT_15402,291.77
OUT_15404,113.75
OUT_15405,127.52
OUT_15406,108.6
OUT_15407,310.88
OUT_15408,119.99
OUT_15409,324.17
OUT_15410,366.38
OUT_15411,327.74
OUT_15412,929.19
OUT_15413,111.48
OUT_15414,114.03
OUT_15415,1952.7
OUT_15416,298.88
OUT_15417,931.63
OUT_15418,933.99
OUT_15419,324.43
OUT_15420,299.72
OUT_15421,111.44
OUT_15422,111.93
OUT_15423,308.26
OUT_15424,995.93
OUT_15425,354.29
OUT_15426,110.26
OUT_15427,119.57
OUT_15428,2055.1
OUT_15429,296.77
OUT_15430,111.26
OUT_15431,335.9
OUT_15432,110.24
OUT_15433,159.64
OUT_15434,108.59
OUT_15435,929.56
OUT_15436,112.66
OUT_15437,300.78
OUT_15438,298.29
OUT_15439,323.67
OUT_15440,132.01
OUT_15441,140.05
OUT_15442,1003.75
OUT_15443,144.39
OUT_15444,315.75
OUT_15445,146.88
OUT_15446,293.42
OUT_15447,330.57
OUT_15448,112.12
OUT_15449,949.91
OUT_15450,413.08
OUT_15451,986.31
OUT_15452,292.52
OUT_15453,110.66
OUT_15454,291.51
OUT_15455,937.02
OUT_15456,109.94
OUT_15457,110.78
OUT_15458,1018.1
OUT_15459,172.62
OUT_15460,330.2
OUT_15461,987.23
OUT_15462,926.66
OUT_15463,299.99
OUT_15464,347.44
OUT_15465,116.17
OUT_15466,930.73
OUT_15467,335.51
OUT_15468,1985.81
OUT_15469,348.43
OUT_15470,932.27
OUT_15471,141.47
OUT_15472,936.85
OUT_15473,113.46
OUT_15474,299.23
OUT_15475,113.65
OUT_15476,108.17
OUT_15477,334.02
OUT_15478,117.75
OUT_15479,109.58
OUT_15480,942.7
OUT_15481,1025.93
OUT_15482,127.63
OUT_15483,318.6
OUT_15484,300.71
OUT_15485,297.01
OUT_15486,128.28
OUT_15487,940.24
OUT_15488,113.41
OUT_15489,989.75
OUT_15490,105.87
OUT_15491,118.0
OUT_15492,108.67
OUT_15493,946.22
OUT_15494,323.8
OUT_15495,108.86
OUT_15496,2054.02
OUT_15497,943.97
OUT_15498,961.71
OUT_15500,112.37
OUT_15501,143.07
OUT_15502,997.19
OUT_15503,115.07
OUT_15504,1010.43
OUT_15505,295.72
OUT_15506,1052.96
OUT_15507,293.87
OUT_15508,109.81
OUT_15509,931.44
OUT_15510,116.19
OUT_15511,2022.17
OUT_15512,947.01
OUT_15513,1995.24
OUT_15514,2012.36
OUT_15515,113.35
OUT_15516,311.48
OUT_15517,937.68
OUT_15518,295.68
OUT_15519,304.29
OUT_15520,104.9
OUT_15521,984.03
OUT_15522,935.43
OUT_15523,293.53
OUT_15524,295.92
OUT_15525,109.28
OUT_15526,300.26
OUT_15527,375.91
OUT_15528,1015.43
OUT_15529,108.93
OUT_15530,111.05
OUT_15531,109.14
OUT_15532,995.44
OUT_15533,111.6
OUT_15534,2008.28
OUT_15535,294.39
OUT_15536,111.34
OUT_15537,377.85
OUT_15538,998.21
OUT_15539,109.54
OUT_15540,111.27
OUT_15541,111.39
OUT_15542,112.47
OUT_15543,931.01
OUT_15544,123.15
OUT_15545,297.22
OUT_15546,110.66
OUT_15547,317.81
OUT_15548,989.89
OUT_15549,295.41
OUT_15550,107.59
OUT_15551,326.75
OUT_15552,2045.96
OUT_15553,113.43
OUT_15554,111.92
OUT_15555,101.69
OUT_15556,111.39
OUT_15557,110.8
OUT_15558,110.68
OUT_15559,107.41
OUT_15560,298.09
OUT_15561,111.73
OUT_15562,2069.62
OUT_15563,115.22
OUT_15564,110.3
OUT_15565,931.18
OUT_15566,111.53
OUT_15567,112.8
OUT_15568,119.35
OUT_15569,111.73
OUT_15570,108.68
OUT_15571,134.86
OUT_15572,113.43
OUT_15573,112.18
OUT_15574,291.51
OUT_15575,111.6
OUT_15576,137.24
OUT_15577,150.99
OUT_15578,935.99
OUT_15579,305.14
OUT_15580,297.86
OUT_15581,301.82
OUT_15582,292.85
OUT_15583,2069.62
OUT_15584,938.1
OUT_15585,142.8
OUT_15586,290.58
OUT_15587,296.93
OUT_15588,114.28
OUT_15589,111.78
OUT_15590,137.28
OUT_15591,112.18
OUT_15592,2035.55
OUT_15593,915.18
OUT_15594,110.47
OUT_15595,379.18
OUT_15596,1046.12
OUT_15597,108.3
OUT_15598,2038.6
OUT_15599,113.29
OUT_15600,300.27
OUT_15601,937.86
OUT_15602,137.66
OUT_15603,352.82
OUT_15604,349.01
OUT_15605,111.73
OUT_15606,367.18
OUT_15607,997.47
OUT_15608,370.19
OUT_15609,293.71
OUT_15610,111.18
OUT_15612,109.66
OUT_15613,1962.95
OUT_15614,108.17
OUT_15615,341.63
OUT_15616,111.79
OUT_15618,112.11
OUT_15619,316.19
OUT_15620,124.98
OUT_15621,324.64
OUT_15622,112.32
OUT_15623,296.44
OUT_15624,939.3
OUT_15625,352.85
OUT_15626,962.43
OUT_15627,2061.82
OUT_15628,2006.01
OUT_15629,980.42
OUT_15631,115.29
OUT_15632,111.01
OUT_15633,127.24
OUT_15634,342.7
OUT_15635,115.91
OUT_15636,109.84
OUT_15637,1956.32
OUT_15638,294.77
OUT_15639,107.54
OUT_15640,144.13
OUT_15641,107.62
OUT_15642,109.72
OUT_15643,111.49
OUT_15644,121.98
OUT_15645,108.6
OUT_15646,296.09
OUT_15647,109.25
OUT_15648,295.34
OUT_15649,317.06
OUT_15650,1998.89
OUT_15651,300.52
OUT_15653,139.46
OUT_15654,118.76
OUT_15655,109.69
OUT_15656,106.78
OUT_15657,110.37
OUT_15658,118.27
OUT_15659,320.57
OUT_15660,127.48
OUT_15661,111.51
OUT_15662,318.98
OUT_15663,114.0
OUT_15664,962.42
OUT_15665,2015.77
OUT_15666,313.11
OUT_15667,946.23
OUT_15668,297.06
OUT_15669,934.84
OUT_15670,297.8
OUT_15671,118.24
OUT_15672,324.48
OUT_15673,988.5
OUT_15674,941.42
OUT_15675,295.43
OUT_15676,110.84
OUT_15677,297.06
OUT_15678,347.91
OUT_15679,112.06
OUT_15680,940.7
OUT_15681,109.98
OUT_15682,125.6
OUT_15683,108.57
OUT_15684,109.93
OUT_15685,292.76
OUT_15686,111.22
OUT_15687,110.11
OUT_15688,2029.47
OUT_15689,116.9
OUT_15690,339.74
OUT_15691,299.61
OUT_15692,105.61
OUT_15693,962.25
OUT_15694,302.82
OUT_15695,110.17
OUT_15696,338.18
OUT_15697,2069.62
OUT_15698,129.98
OUT_15699,114.04
OUT_15700,318.37
OUT_15701,302.38
OUT_15702,935.58
OUT_15703,112.1
OUT_15704,122.28
OUT_15706,307.23
OUT_15707,929.62
OUT_15708,935.42
OUT_15709,142.75
OUT_15710,128.33
OUT_15711,127.64
OUT_15712,297.75
OUT_15713,154.13
OUT_15714,109.27
OUT_15715,111.08
OUT_15716,307.55
OUT_15717,2057.05
OUT_15718,128.06
OUT_15719,930.23
OUT_15720,112.35
OUT_15721,112.82
OUT_15722,336.28
OUT_15723,112.52
OUT_15724,937.62
OUT_15725,116.66
OUT_15726,153.92
OUT_15727,375.21
OUT_15728,2006.05
OUT_15729,928.52
OUT_15730,297.23
OUT_15731,972.8
OUT_15732,134.58
OUT_15733,929.14
OUT_15735,102.24
OUT_15736,292.85
OUT_15737,296.27
OUT_15738,309.25
OUT_15739,934.6
OUT_15740,293.83
OUT_15741,151.07
OUT_15742,118.64
OUT_15743,143.92
OUT_15744,111.42
OUT_15745,1014.21
OUT_15746,1006.95
OUT_15747,118.16
OUT_15748,938.96
OUT_15749,111.81
OUT_15750,983.41
OUT_15751,937.14
OUT_15752,111.42
OUT_15753,109.34
OUT_15754,307.18
OUT_15755,933.27
OUT_15756,926.66
OUT_15757,344.18
OUT_15758,291.24
OUT_15759,141.83
OUT_15760,337.02
OUT_15761,111.34
OUT_15762,304.88
OUT_15763,299.15
OUT_15764,322.89
OUT_15765,115.27
OUT_15766,111.85
OUT_15767,112.26
OUT_15768,129.26
OUT_15769,292.85
OUT_15770,110.74
OUT_15771,113.49
OUT_15772,290.86
OUT_15773,364.33
OUT_15774,365.59
OUT_15775,138.74
OUT_15776,105.27
OUT_15777,298.06
OUT_15778,293.26
OUT_15779,298.7
OUT_15780,1013.64
OUT_15781,300.4
OUT_15782,2002.13
OUT_15783,317.44
OUT_15784,109.63
OUT_15785,109.92
OUT_15786,111.23
OUT_15787,1039.68
OUT_15788,322.28
OUT_15789,134.22
OUT_15790,2018.51
OUT_15791,123.26
OUT_15792,294.31
OUT_15793,2069.62
OUT_15794,304.29
OUT_15795,317.23
OUT_15796,120.85
OUT_15797,961.47
OUT_15798,314.14
OUT_15799,989.46
OUT_15800,933.12
OUT_15801,944.43
OUT_15802,2024.12
OUT_15803,110.24
OUT_15804,142.85
OUT_15806,107.03
OUT_15807,111.52
OUT_15808,350.46
OUT_15809,337.87
OUT_15810,131.33
OUT_15811,110.3
OUT_15812,299.45
OUT_15813,113.1
OUT_15814,1003.68
OUT_15815,112.97
OUT_15816,112.35
OUT_15817,128.49
OUT_15818,138.17
OUT_15820,132.58
OUT_15821,109.01
OUT_15822,110.74
OUT_15823,116.28
OUT_15824,109.81
OUT_15825,935.26
OUT_15826,297.46
OUT_15827,122.55
OUT_15828,930.62
OUT_15829,297.8
OUT_15830,304.54
OUT_15831,111.78
OUT_15832,304.51
OUT_15833,109.54
OUT_15834,928.08
OUT_15835,112.52
OUT_15836,110.77
OUT_15837,2069.62
OUT_15838,937.88
OUT_15839,934.06
OUT_15840,960.2
OUT_15841,334.61
OUT_15842,107.2
OUT_15843,299.49
OUT_15844,111.67
OUT_15845,923.31
OUT_15846,296.62
OUT_15847,2024.52
OUT_15848,934.6
OUT_15849,971.92
OUT_15850,111.25
OUT_15851,114.27
OUT_15852,973.42
OUT_15853,2034.13
OUT_15854,292.73
OUT_15855,108.45
OUT_15856,132.19
OUT_15857,140.52
OUT_15858,118.76
OUT_15859,294.73
OUT_15861,2004.0
OUT_15862,936.64
OUT_15863,112.2
OUT_15864,154.45
OUT_15865,294.79
OUT_15866,291.02
OUT_15867,293.38
OUT_15868,111.41
OUT_15869,296.93
OUT_15870,109.86
OUT_15871,2035.45
OUT_15872,296.22
OUT_15873,109.67
OUT_15874,954.01
OUT_15875,116.34
OUT_15876,126.8
OUT_15877,2009.41
OUT_15878,325.68
OUT_15879,111.51
OUT_15880,353.83
OUT_15881,112.9
OUT_15882,935.74
OUT_15883,123.42
OUT_15884,112.74
OUT_15885,149.13
OUT_15886,959.8
OUT_15887,118.31
OUT_15888,113.68
OUT_15889,108.83
OUT_15890,2030.4
OUT_15891,119.96
OUT_15892,109.67
OUT_15893,110.37
OUT_15894,138.26
OUT_15895,1000.11
OUT_15896,144.07
OUT_15897,117.21
OUT_15898,114.27
OUT_15899,930.83
OUT_15900,299.09
OUT_15901,339.74
OUT_15902,123.68
OUT_15903,134.36
OUT_15904,112.23
OUT_15905,296.22
OUT_15906,1987.67
OUT_15907,114.99
OUT_15908,322.11
OUT_15909,294.74
OUT_15910,108.85
OUT_15911,336.29
OUT_15912,920.05
OUT_15913,108.01
OUT_15914,128.18
OUT_15916,123.51
OUT_15917,121.39
OUT_15918,119.09
OUT_15919,969.29
OUT_15920,291.68
OUT_15921,955.97
OUT_15922,943.23
OUT_15923,110.24
OUT_15924,292.46
OUT_15925,111.34
OUT_15926,939.07
OUT_15927,111.55
OUT_15928,156.26
OUT_15929,314.67
OUT_15930,978.79
OUT_15931,933.59
OUT_15932,111.44
OUT_15933,113.71
OUT_15934,1020.2
OUT_15935,290.65
OUT_15936,114.48
OUT_15937,110.44
OUT_15938,140.13
OUT_15939,132.99
OUT_15940,109.44
OUT_15941,145.1
OUT_15942,939.05
OUT_15943,118.16
OUT_15944,139.39
OUT_15945,331.94
OUT_15946,124.12
OUT_15947,111.82
OUT_15948,125.35
OUT_15949,133.61
OUT_15950,109.09
OUT_15951,2001.9
OUT_15952,944.08
OUT_15953,308.36
OUT_15954,294.25
OUT_15955,1017.39
OUT_15956,109.12
OUT_15957,109.38
OUT_15958,943.28
OUT_15959,318.63
OUT_15960,111.03
OUT_15961,293.47
OUT_15962,294.41
OUT_15963,109.82
OUT_15964,109.14
OUT_15965,109.54
OUT_15966,305.05
OUT_15967,111.8
OUT_15968,1046.7
OUT_15969,144.07
OUT_15970,108.1
OUT_15971,2050.87
OUT_15972,297.39
OUT_15973,326.12
OUT_15974,337.59
OUT_15975,304.79
OUT_15976,124.39
OUT_15977,116.52
OUT_15978,306.78
OUT_15979,979.14
OUT_15980,118.5
OUT_15981,111.89
OUT_15982,110.82
OUT_15983,124.8
OUT_15984,127.05
OUT_15985,963.2
OUT_15986,330.41
OUT_15987,128.79
OUT_15988,108.88
OUT_15989,927.68
OUT_15990,290.65
OUT_15991,111.39
OUT_15992,112.87
OUT_15993,329.39
OUT_15994,300.97
OUT_15995,114.81
OUT_15996,951.56
OUT_15997,136.05
OUT_15998,295.1
OUT_15999,125.51
OUT_16000,937.95
OUT_16001,304.31
OUT_16002,111.64
OUT_16003,317.48
OUT_16004,932.99
OUT_16005,121.74
OUT_16006,341.84
OUT_16007,108.49
OUT_16008,298.27
OUT_16009,109.81
OUT_16010,135.66
OUT_16011,110.02
OUT_16012,111.14
OUT_16013,138.64
OUT_16014,115.56
OUT_16015,109.58
OUT_16016,1056.84
OUT_16017,118.74
OUT_16018,132.29
OUT_16019,297.39
OUT_16020,314.11
OUT_16021,110.37
OUT_16022,124.9
OUT_16023,367.01
OUT_16024,111.89
OUT_16025,291.81
OUT_16026,295.53
OUT_16027,110.18
OUT_16028,111.41
OUT_16029,297.39
OUT_16030,110.16
OUT_16031,305.95
OUT_16032,125.12
OUT_16033,129.1
OUT_16034,989.86
OUT_16035,305.69
OUT_16036,297.51
OUT_16037,143.37
OUT_16038,115.65
OUT_16039,113.56
OUT_16040,112.89
OUT_16041,2038.41
OUT_16042,326.36
OUT_16043,973.7
OUT_16044,113.98
OUT_16045,319.16
OUT_16046,354.53
OUT_16047,125.98
OUT_16048,323.0
OUT_16049,938.89
OUT_16050,118.74
OUT_16051,108.83
OUT_16053,106.17
OUT_16054,294.01
OUT_16055,1000.54
OUT_16056,108.6
OUT_16057,109.49
OUT_16058,356.24
OUT_16059,111.04
OUT_16060,120.54
OUT_16061,110.32
OUT_16062,296.88
OUT_16063,296.93
OUT_16064,957.64
OUT_16065,146.71
OUT_16066,111.34
OUT_16067,135.02
OUT_16068,108.32
OUT_16069,304.1
OUT_16070,127.72
OUT_16071,2069.62
OUT_16072,110.02
OUT_16073,156.86
OUT_16074,136.97
OUT_16075,2017.89
OUT_16076,108.71
OUT_16077,315.52
OUT_16078,349.32
OUT_16079,311.4
OUT_16080,128.1
OUT_16081,121.86
OUT_16082,320.47
OUT_16083,966.54
OUT_16084,291.76
OUT_16085,2069.62
OUT_16086,939.6
OUT_16087,327.89
OUT_16088,981.41
OUT_16089,113.16
OUT_16090,151.22
OUT_16091,103.68
OUT_16092,123.34
OUT_16093,306.16
OUT_16094,2069.62
OUT_16095,111.09
OUT_16096,129.71
OUT_16097,933.19
OUT_16098,111.43
OUT_16099,303.8
OUT_16100,110.73
OUT_16101,109.38
OUT_16102,300.86
OUT_16103,298.97
OUT_16104,317.36
OUT_16105,298.65
OUT_16106,345.91
OUT_16107,296.91
OUT_16108,1995.99
OUT_16110,156.21
OUT_16111,116.66
OUT_16112,328.98
OUT_16113,986.67
OUT_16114,992.11
OUT_16115,111.91
OUT_16116,962.69
OUT_16117,160.09
OUT_16118,109.58
OUT_16119,136.22
OUT_16120,111.08
OUT_16121,110.59
OUT_16122,111.53
OUT_16123,948.98
OUT_16124,300.86
OUT_16125,136.68
OUT_16126,312.0
OUT_16127,111.62
OUT_16128,324.4
OUT_16129,141.18
OUT_16130,297.12
OUT_16131,111.34
OUT_16132,128.69
OUT_16133,111.9
OUT_16134,111.08
OUT_16135,933.98
OUT_16136,931.16
OUT_16137,126.65
OUT_16138,110.35
OUT_16139,119.68
OUT_16140,305.44
OUT_16141,130.51
OUT_16142,939.08
OUT_16143,937.75
OUT_16144,938.13
OUT_16145,166.23
OUT_16146,999.36
OUT_16147,297.39
OUT_16148,110.28
OUT_16149,110.37
OUT_16150,945.93
OUT_16151,109.54
OUT_16152,116.95
OUT_16153,989.1
OUT_16154,349.76
OUT_16155,156.49
OUT_16156,296.86
OUT_16157,118.33
OUT_16158,298.55
OUT_16159,128.91
OUT_16160,111.58
OUT_16161,306.15
OUT_16162,332.03
OUT_16163,117.46
OUT_16164,931.8
OUT_16165,113.12
OUT_16166,118.93
OUT_16167,112.19
OUT_16168,110.8
OUT_16169,1986.26
OUT_16170,990.1
OUT_16171,301.22
OUT_16172,940.11
OUT_16173,339.56
OUT_16174,110.8
OUT_16175,134.13
OUT_16176,935.12
OUT_16177,296.81
OUT_16178,111.42
OUT_16179,320.9
OUT_16180,2069.62
OUT_16181,301.48
OUT_16182,107.1
OUT_16183,2013.08
OUT_16184,938.8
OUT_16185,939.14
OUT_16186,144.65
OUT_16187,118.05
OUT_16188,129.98
OUT_16189,295.4
OUT_16190,998.25
OUT_16191,128.36
OUT_16193,364.37
OUT_16194,1006.46
OUT_16195,1993.67
OUT_16196,300.62
OUT_16197,112.02
OUT_16198,111.25
OUT_16199,2069.62
OUT_16200,147.14
OUT_16201,992.93
OUT_16202,110.63
OUT_16203,110.26
OUT_16204,339.22
OUT_16205,110.56
OUT_16206,110.02
OUT_16207,296.85
OUT_16208,120.27
OUT_16209,936.45
OUT_16210,115.4
OUT_16211,108.55
OUT_16212,109.53
OUT_16213,139.96
OUT_16214,143.81
OUT_16215,955.94
OUT_16216,929.56
OUT_16217,315.72
OUT_16218,107.96
OUT_16219,939.42
OUT_16220,130.93
OUT_16221,111.54
OUT_16222,119.71
OUT_16223,2006.59
OUT_16224,138.45
OUT_16225,293.28
OUT_16226,145.53
OUT_16227,121.91
OUT_16228,2069.62
OUT_16229,2057.51
OUT_16230,335.82
OUT_16231,111.55
OUT_16232,125.98
OUT_16233,111.83
OUT_16234,366.21
OUT_16235,310.9
OUT_16236,117.33
OUT_16237,323.25
OUT_16238,2017.46
OUT_16239,144.69
OUT_16240,292.34
OUT_16241,143.24
OUT_16242,300.06
OUT_16243,935.85
OUT_16244,935.68
OUT_16245,934.63
OUT_16246,111.05
OUT_16247,111.81
OUT_16248,320.44
OUT_16249,110.66
OUT_16250,145.59
OUT_16251,112.35
OUT_16252,939.12
OUT_16253,121.17
OUT_16254,939.92
OUT_16255,932.22
OUT_16256,298.72
OUT_16257,137.87
OUT_16258,955.88
OUT_16259,110.48
OUT_16260,115.81
OUT_16261,308.78
OUT_16262,111.23
OUT_16263,122.16
OUT_16264,111.19
OUT_16265,111.55
OUT_16266,114.93
OUT_16267,110.06
OUT_16268,111.42
OUT_16269,314.0
OUT_16270,111.74
OUT_16271,942.7
OUT_16272,295.43
OUT_16273,935.41
OUT_16274,116.6
OUT_16275,951.16
OUT_16276,121.23
OUT_16277,110.82
OUT_16278,296.43
OUT_16279,327.53
OUT_16280,111.73
OUT_16281,147.24
OUT_16282,111.67
OUT_16283,299.29
OUT_16284,948.07
OUT_16285,112.75
OUT_16286,111.78
OUT_16287,304.81
OUT_16288,296.23
OUT_16289,112.14
OUT_16290,137.32
OUT_16291,111.69
OUT_16292,336.91
OUT_16293,363.73
OUT_16294,112.6
OUT_16295,113.72
OUT_16296,319.43
OUT_16297,340.08
OUT_16298,146.1
OUT_16299,350.39
OUT_16300,1041.83
OUT_16301,118.35
OUT_16302,928.65
OUT_16303,2009.28
OUT_16304,2013.79
OUT_16305,113.13
OUT_16306,112.78
OUT_16307,110.67
OUT_16308,110.62
OUT_16309,329.44
OUT_16310,317.21
OUT_16311,945.38
OUT_16312,156.74
OUT_16313,111.13
OUT_16314,1974.27
OUT_16315,948.69
OUT_16316,107.74
OUT_16317,975.27
OUT_16318,989.69
OUT_16319,109.96
OUT_16320,123.98
OUT_16321,295.55
OUT_16322,958.12
OUT_16323,339.51
OUT_16324,139.96
OUT_16325,110.02
OUT_16326,934.46
OUT_16327,296.22
OUT_16328,995.77
OUT_16329,2020.01
OUT_16330,995.57
OUT_16331,2067.13
OUT_16332,107.38
OUT_16333,145.13
OUT_16334,968.13
OUT_16335,290.6
OUT_16336,2069.62
OUT_16337,127.45
OUT_16338,125.7
OUT_16339,112.73
OUT_16340,117.2
OUT_16341,341.56
OUT_16342,112.12
OUT_16343,937.32
OUT_16344,147.41
OUT_16345,111.24
OUT_16346,115.45
OUT_16347,150.53
OUT_16348,391.29
OUT_16349,933.79
OUT_16350,111.38
OUT_16351,978.22
OUT_16352,111.34
OUT_16353,156.07
OUT_16354,153.61
OUT_16355,112.57
OUT_16356,113.34
OUT_16357,110.83
OUT_16358,123.07
OUT_16359,338.27
OUT_16361,109.16
OUT_16362,935.26
OUT_16363,117.37
OUT_16364,999.69
OUT_16365,118.93
OUT_16366,113.49
OUT_16367,299.29
OUT_16368,108.91
OUT_16369,105.42
OUT_16370,293.28
OUT_16371,110.33
OUT_16372,113.54
OUT_16373,104.9
OUT_16374,110.66
OUT_16375,346.13
OUT_16376,144.4
OUT_16377,110.37
OUT_16378,122.49
OUT_16379,114.78
OUT_16380,108.39
OUT_16381,113.71
OUT_16382,933.32
OUT_16383,999.43
OUT_16384,304.69
OUT_16385,111.01
OUT_16386,127.81
OUT_16387,318.56
OUT_16388,1985.04
OUT_16389,976.09
OUT_16390,328.92
OUT_16391,108.57
OUT_16392,127.47
OUT_16393,111.22
OUT_16394,935.26
OUT_16395,110.62
OUT_16396,111.34
OUT_16397,972.89
OUT_16398,292.98
OUT_16399,111.64
OUT_16400,116.45
OUT_16401,112.9
OUT_16402,330.3
OUT_16403,986.42
OUT_16404,297.21
OUT_16405,111.52
OUT_16406,119.16
OUT_16407,302.83
OUT_16408,108.4
OUT_16409,296.81
OUT_16410,112.09
OUT_16411,335.96
OUT_16412,110.74
OUT_16413,925.26
OUT_16414,931.58
OUT_16415,115.52
OUT_16416,117.85
OUT_16417,942.87
OUT_16418,108.31
OUT_16419,289.88
OUT_16420,122.41
OUT_16421,297.4
OUT_16422,109.89
OUT_16423,308.24
OUT_16424,928.95
OUT_16425,292.93
OUT_16426,1048.81
OUT_16427,133.44
OUT_16428,141.97
OUT_16429,359.44
OUT_16430,111.48
OUT_16431,122.89
OUT_16432,133.24
OUT_16433,291.03
OUT_16434,158.36
OUT_16435,991.37
OUT_16436,331.4
OUT_16437,2027.96
OUT_16438,121.76
OUT_16439,376.27
OUT_16440,139.56
OUT_16441,2054.89
OUT_16442,108.97
OUT_16443,109.58
OUT_16444,300.68
OUT_16445,152.6
OUT_16446,120.19
OUT_16447,128.35
OUT_16448,297.5
OUT_16449,343.16
OUT_16450,112.98
OUT_16451,933.56
OUT_16452,299.81
OUT_16453,115.56
OUT_16454,313.18
OUT_16455,316.87
OUT_16456,111.4
OUT_16457,305.54
OUT_16458,109.82
OUT_16459,938.69
OUT_16460,2041.29
OUT_16461,300.28
OUT_16462,109.14
OUT_16463,297.49
OUT_16464,151.93
OUT_16465,296.97
OUT_16466,115.97
OUT_16467,935.12
OUT_16468,308.28
OUT_16469,115.69
OUT_16470,932.89
OUT_16471,110.6
OUT_16472,115.04
OUT_16473,124.15
OUT_16474,117.87
OUT_16475,128.33
OUT_16476,137.0
OUT_16477,298.58
OUT_16478,324.33
OUT_16479,296.93
OUT_16480,342.14
OUT_16481,109.37
OUT_16482,109.27
OUT_16483,293.47
OUT_16484,300.42
OUT_16485,158.3
OUT_16486,115.01
OUT_16487,294.45
OUT_16488,2069.62
OUT_16489,298.04
OUT_16490,131.43
OUT_16491,132.85
OUT_16492,2069.62
OUT_16493,109.58
OUT_16494,296.54
OUT_16495,140.73
OUT_16496,296.59
OUT_16497,934.69
OUT_16498,112.18
OUT_16499,294.35
OUT_16500,109.89
OUT_16501,293.49
OUT_16502,924.48
OUT_16503,113.4
OUT_16505,112.44
OUT_16506,111.58
OUT_16507,110.62
OUT_16508,109.84
OUT_16509,143.6
OUT_16511,930.64
OUT_16512,109.45
OUT_16513,295.59
OUT_16514,324.11
OUT_16515,334.74
OUT_16516,299.9
OUT_16517,298.58
OUT_16518,115.69
OUT_16519,112.28
OUT_16520,2069.62
OUT_16521,327.73
OUT_16522,112.0
OUT_16523,110.63
OUT_16524,303.26
OUT_16525,299.34
OUT_16526,108.97
OUT_16527,141.21
OUT_16528,113.95
OUT_16529,309.56
OUT_16530,999.15
OUT_16531,980.62
OUT_16532,109.76
OUT_16533,317.89
OUT_16534,108.68
OUT_16535,109.59
OUT_16536,938.57
OUT_16537,341.42
OUT_16538,2013.53
OUT_16539,324.27
OUT_16540,930.68
OUT_16541,112.13
OUT_16542,300.42
OUT_16543,322.0
OUT_16544,297.93
OUT_16545,122.39
OUT_16546,157.92
OUT_16547,122.22
OUT_16548,2030.41
OUT_16549,111.63
OUT_16550,109.61
OUT_16551,300.31
OUT_16552,123.45
OUT_16553,328.29
OUT_16554,110.79
OUT_16555,129.21
OUT_16556,112.58
OUT_16557,170.24
OUT_16558,326.3
OUT_16559,354.75
OUT_16560,109.41
OUT_16561,163.74
OUT_16562,130.27
OUT_16563,124.74
OUT_16564,112.62
OUT_16565,127.42
OUT_16566,138.49
OUT_16567,126.79
OUT_16568,138.32
OUT_16569,313.71
OUT_16570,2014.71
OUT_16571,109.82
OUT_16572,117.64
OUT_16573,1986.9
OUT_16574,113.66
OUT_16575,152.91
OUT_16576,932.53
OUT_16577,143.39
OUT_16578,293.47
OUT_16579,298.4
OUT_16580,111.11
OUT_16581,108.4
OUT_16582,118.01
OUT_16583,919.67
OUT_16584,154.03
OUT_16585,110.87
OUT_16586,935.31
OUT_16587,119.95
OUT_16588,295.72
OUT_16589,110.81
OUT_16590,939.42
OUT_16591,109.54
OUT_16592,310.81
OUT_16593,1030.19
OUT_16594,120.9
OUT_16595,109.54
OUT_16596,2035.91
OUT_16597,1997.49
OUT_16598,964.77
OUT_16599,111.87
OUT_16600,110.46
OUT_16601,294.18
OUT_16602,939.14
OUT_16603,117.92
OUT_16604,110.78
OUT_16605,2031.15
OUT_16606,134.89
OUT_16607,320.68
OUT_16608,132.54
OUT_16609,298.19
OUT_16610,133.1
OUT_16611,111.05
OUT_16612,299.56
OUT_16613,143.73
OUT_16614,136.3
OUT_16615,154.06
OUT_16616,301.05
OUT_16617,294.52
OUT_16618,112.35
OUT_16619,294.39
OUT_16620,296.81
OUT_16621,110.28
OUT_16622,318.51
OUT_16623,968.13
OUT_16624,109.12
OUT_16625,131.15
OUT_16626,111.39
OUT_16627,108.77
OUT_16628,112.85
OUT_16629,110.6
OUT_16630,155.64
OUT_16631,294.09
OUT_16632,294.87
OUT_16633,967.71
OUT_16634,139.35
OUT_16635,114.21
OUT_16636,130.09
OUT_16637,133.71
OUT_16638,119.11
OUT_16639,1998.62
OUT_16640,299.07
OUT_16641,949.06
OUT_16642,317.36
OUT_16643,305.14
OUT_16644,301.31
OUT_16645,302.06
OUT_16646,295.96
OUT_16647,334.83
OUT_16648,160.98
OUT_16649,954.7
OUT_16650,110.07
OUT_16651,143.02
OUT_16652,389.71
OUT_16653,110.69
OUT_16654,954.15
OUT_16655,119.72
OUT_16656,1004.19
OUT_16657,936.2
OUT_16658,110.97
OUT_16659,953.41
OUT_16660,110.74
